id,age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,label
9337,44,F,Caucasian,25 - 45,Medium,Male,1,0.0,5,0,0,0
9338,34,M,African-American,25 - 45,Low,Female,0,-1.0,1,1,1,1
9339,29,F,Caucasian,25 - 45,Low,Male,1,3.0,2,1,1,1
9343,29,M,African-American,25 - 45,High,Male,8,-1.0,9,0,0,0
9344,48,F,African-American,Greater than 45,Low,Male,5,-1.0,4,1,1,1
9346,31,M,African-American,25 - 45,Medium,Female,0,-5.0,6,0,0,0
9348,21,F,Caucasian,Less than 25,Medium,Male,2,-10.0,6,0,0,0
9350,34,F,Caucasian,25 - 45,Medium,Male,4,-1.0,5,0,0,0
9351,54,F,African-American,Greater than 45,Medium,Male,21,-1.0,6,0,0,0
9352,20,F,Caucasian,Less than 25,High,Male,4,-1.0,10,0,0,0
9353,31,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,1,1,1
9354,22,M,Caucasian,Less than 25,Low,Male,0,0.0,4,0,0,0
9357,36,M,African-American,25 - 45,Low,Male,6,-1.0,4,0,0,0
9358,34,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,1,1
9364,50,M,African-American,Greater than 45,High,Male,15,-1.0,8,0,0,0
9365,47,F,Native American,Greater than 45,High,Male,22,0.0,10,1,1,1
9366,49,M,Other,Greater than 45,Low,Female,0,-1.0,1,0,0,0
9369,31,M,African-American,25 - 45,Low,Male,1,-1.0,4,0,0,0
9370,49,F,African-American,Greater than 45,Low,Male,10,-1.0,3,1,1,1
9372,21,F,African-American,Less than 25,High,Male,2,-1.0,9,0,0,0
9375,26,F,African-American,25 - 45,Medium,Female,5,-1.0,7,1,1,1
9376,29,F,Other,25 - 45,Low,Male,0,-1.0,2,0,0,0
9377,61,F,Hispanic,Greater than 45,Low,Male,0,-1.0,1,0,0,0
9378,25,F,Caucasian,25 - 45,High,Female,2,16.0,9,1,1,1
9380,38,F,Caucasian,25 - 45,Low,Male,5,-1.0,4,0,0,0
9381,35,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,0,0
9385,55,F,Other,Greater than 45,Low,Male,8,-1.0,1,1,1,1
9386,32,F,African-American,25 - 45,Low,Male,4,0.0,4,1,1,1
9387,29,F,Caucasian,25 - 45,Low,Male,1,-18.0,2,0,0,0
9388,46,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
9392,53,M,Caucasian,Greater than 45,Medium,Male,1,-1.0,5,1,0,0
9393,27,F,Caucasian,25 - 45,Medium,Female,1,-1.0,5,1,1,1
9394,29,F,Caucasian,25 - 45,High,Male,4,-2.0,8,0,0,0
9397,26,F,Other,25 - 45,Low,Male,0,-1.0,1,1,1,1
9398,23,M,African-American,Less than 25,Low,Male,3,-1.0,2,1,1,1
9399,43,M,Hispanic,25 - 45,Low,Male,3,21.0,3,1,1,1
9401,24,M,Caucasian,Less than 25,Low,Male,1,-1.0,2,1,0,0
9402,33,F,African-American,25 - 45,High,Male,18,0.0,10,1,1,1
9404,32,M,African-American,25 - 45,Medium,Male,1,-1.0,6,1,1,1
9405,38,F,African-American,25 - 45,High,Female,7,0.0,10,1,1,1
9407,40,F,African-American,25 - 45,Medium,Male,20,-1.0,7,0,0,0
9412,36,M,African-American,25 - 45,Low,Female,1,-1.0,1,0,0,0
9413,34,F,African-American,25 - 45,High,Male,16,-1.0,9,1,1,1
9414,41,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,1,1,1
9415,57,F,Caucasian,Greater than 45,Low,Male,7,-1.0,1,1,0,0
9416,26,F,African-American,25 - 45,Medium,Male,1,-1.0,5,1,0,0
9419,45,F,African-American,Greater than 45,Low,Male,0,0.0,3,1,1,1
9420,26,F,African-American,25 - 45,Low,Male,2,-7.0,3,0,0,0
9425,48,F,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
9428,52,M,Caucasian,Greater than 45,Low,Male,7,-1.0,2,0,0,0
9429,22,F,Hispanic,Less than 25,Low,Male,2,-1.0,3,1,1,1
9433,43,M,African-American,25 - 45,Low,Female,0,-1.0,1,0,0,0
9435,24,F,Caucasian,Less than 25,Medium,Male,3,0.0,5,0,0,0
9436,27,F,African-American,25 - 45,Medium,Male,11,-1.0,7,1,1,1
9437,23,F,Hispanic,Less than 25,High,Male,2,-1.0,9,0,0,0
9439,28,F,African-American,25 - 45,Medium,Male,2,-1.0,6,1,1,1
9440,21,F,African-American,Less than 25,Medium,Male,0,0.0,5,0,0,0
9441,33,M,African-American,25 - 45,High,Male,5,-1.0,9,1,1,1
9442,25,F,African-American,25 - 45,High,Male,1,-1.0,8,1,1,1
9443,36,F,African-American,25 - 45,High,Male,17,-1.0,8,1,1,1
9444,25,F,Caucasian,25 - 45,Medium,Female,0,0.0,5,0,0,0
9448,46,M,Caucasian,Greater than 45,Medium,Male,0,-1.0,5,0,0,0
9450,24,F,African-American,Less than 25,Medium,Female,0,0.0,7,0,0,0
9451,28,F,African-American,25 - 45,Medium,Male,4,0.0,7,1,1,1
9452,28,M,African-American,25 - 45,Medium,Male,12,-2.0,7,1,1,1
9458,23,M,African-American,Less than 25,Low,Male,0,0.0,3,1,1,1
9459,24,M,Other,Less than 25,Low,Male,0,0.0,3,0,0,0
9460,40,M,Hispanic,25 - 45,Low,Male,0,0.0,3,0,0,0
9461,36,M,Hispanic,25 - 45,Low,Male,1,0.0,2,0,0,0
9462,50,M,Caucasian,Greater than 45,Medium,Male,1,-1.0,6,1,1,1
9464,24,M,Caucasian,Less than 25,Low,Male,0,0.0,2,0,0,0
9465,55,F,African-American,Greater than 45,Low,Female,2,-1.0,1,0,0,0
9467,22,F,African-American,Less than 25,Medium,Male,0,-1.0,7,1,1,1
9473,38,F,African-American,25 - 45,Medium,Male,14,-1.0,7,0,0,0
9475,31,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
9476,30,F,African-American,25 - 45,Low,Female,3,-1.0,2,0,0,0
9483,37,F,African-American,25 - 45,High,Male,16,-1.0,8,1,1,1
9484,41,M,Caucasian,25 - 45,Low,Female,1,0.0,2,0,0,0
9486,20,F,African-American,Less than 25,Medium,Male,0,-1.0,5,1,1,1
9488,21,M,Caucasian,Less than 25,Low,Male,0,0.0,4,1,1,1
9491,22,M,Caucasian,Less than 25,Medium,Male,1,0.0,5,0,0,0
9492,38,M,African-American,25 - 45,Medium,Male,7,-1.0,6,0,0,0
9493,31,F,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0,0
9494,28,F,Caucasian,25 - 45,Medium,Male,0,0.0,7,0,0,0
9495,21,F,Hispanic,Less than 25,Medium,Male,2,-1.0,7,1,1,1
9497,39,F,African-American,25 - 45,High,Male,1,-1.0,8,0,0,0
9499,34,F,African-American,25 - 45,Medium,Male,22,-1.0,7,1,1,1
9501,45,M,Hispanic,Greater than 45,Low,Male,0,0.0,1,0,0,0
9506,24,M,African-American,Less than 25,High,Male,0,-1.0,9,1,1,1
9509,27,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,1,1
9511,30,F,Hispanic,25 - 45,Low,Male,0,0.0,1,0,0,0
9513,43,F,African-American,25 - 45,Low,Male,2,0.0,1,0,0,0
9515,26,F,African-American,25 - 45,Low,Male,1,-1.0,4,0,0,0
9516,32,F,African-American,25 - 45,Low,Male,7,-1.0,2,1,0,0
9517,57,F,Caucasian,Greater than 45,Low,Female,2,-1.0,1,0,0,0
9518,40,M,Caucasian,25 - 45,Low,Female,0,0.0,1,0,0,0
9519,33,F,Caucasian,25 - 45,Medium,Male,6,-1.0,6,1,1,1
9523,30,F,African-American,25 - 45,Medium,Male,2,-1.0,5,1,1,1
9524,29,M,Caucasian,25 - 45,High,Male,1,-1.0,10,0,0,0
9527,36,M,African-American,25 - 45,Low,Male,2,-4.0,2,0,0,0
9529,35,F,African-American,25 - 45,High,Male,6,0.0,8,1,1,1
9530,49,M,Hispanic,Greater than 45,Low,Male,0,-1.0,2,0,0,0
9531,26,F,Hispanic,25 - 45,High,Male,5,0.0,9,1,1,1
9532,21,F,African-American,Less than 25,Medium,Male,2,-1.0,5,1,1,1
9534,49,F,African-American,Greater than 45,Medium,Male,29,-1.0,6,1,1,1
9536,37,M,African-American,25 - 45,High,Female,23,0.0,8,1,1,1
9537,33,M,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,0,0
9540,29,F,African-American,25 - 45,Low,Male,3,0.0,2,1,1,1
9541,25,F,African-American,25 - 45,Medium,Male,1,0.0,5,1,1,1
9542,20,F,African-American,Less than 25,High,Male,2,-1.0,8,1,1,1
9545,55,F,African-American,Greater than 45,Low,Male,5,-1.0,4,0,0,0
9547,26,M,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,0,0
9548,52,F,Caucasian,Greater than 45,Low,Female,6,-13.0,1,0,0,0
9550,52,F,African-American,Greater than 45,High,Male,16,-1.0,8,1,1,1
9552,27,F,Hispanic,25 - 45,Medium,Male,1,-1.0,7,1,1,1
9553,60,M,Caucasian,Greater than 45,Low,Male,2,-1.0,2,0,0,0
9554,44,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0
9556,30,F,Hispanic,25 - 45,Low,Male,1,-18.0,2,0,0,0
9557,25,M,African-American,25 - 45,Low,Female,2,-1.0,4,0,0,0
9560,20,F,Caucasian,Less than 25,High,Female,4,-1.0,8,1,1,1
9561,28,F,Caucasian,25 - 45,Medium,Male,3,-1.0,7,1,1,1
9563,22,F,Caucasian,Less than 25,Medium,Male,1,-12.0,6,0,0,0
9566,24,F,Caucasian,Less than 25,High,Male,1,-1.0,8,1,1,1
9567,28,F,African-American,25 - 45,Low,Female,0,-1.0,3,0,0,0
9568,35,F,African-American,25 - 45,Medium,Male,10,-28.0,6,1,1,1
9569,30,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
9570,22,F,African-American,Less than 25,Low,Male,0,-1.0,3,1,1,1
9574,39,F,African-American,25 - 45,Medium,Male,9,0.0,5,0,0,0
9576,46,F,Other,Greater than 45,Low,Female,1,-1.0,1,0,0,0
9577,47,M,Other,Greater than 45,Low,Male,3,-1.0,2,0,0,0
9578,26,M,African-American,25 - 45,Medium,Male,5,-1.0,7,0,0,0
9581,23,F,African-American,Less than 25,Low,Female,0,-1.0,3,0,0,0
9584,52,F,African-American,Greater than 45,Medium,Female,0,0.0,7,1,1,1
9586,22,M,African-American,Less than 25,Medium,Female,0,-1.0,5,1,1,1
9588,54,F,Caucasian,Greater than 45,Low,Male,0,-1.0,2,0,0,0
9589,50,M,African-American,Greater than 45,Medium,Male,2,0.0,6,0,0,0
9591,20,F,African-American,Less than 25,Medium,Male,2,-1.0,5,1,1,1
9592,25,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,0,0
9593,46,F,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0
9597,22,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,0
9600,38,F,Caucasian,25 - 45,Low,Male,10,0.0,4,1,1,1
9601,36,F,Hispanic,25 - 45,Low,Female,9,-1.0,1,1,1,1
9603,34,F,African-American,25 - 45,Low,Female,5,-1.0,2,1,1,1
9604,18,F,African-American,Less than 25,Medium,Male,4,7.0,5,1,1,1
9606,26,F,Caucasian,25 - 45,Medium,Female,3,-1.0,6,1,1,1
9608,23,F,Caucasian,Less than 25,Medium,Female,0,-1.0,6,0,0,0
9609,32,M,Hispanic,25 - 45,Medium,Female,8,-8.0,5,1,1,1
9612,44,M,Caucasian,25 - 45,Low,Male,1,0.0,1,1,1,1
9613,53,F,Caucasian,Greater than 45,Low,Male,9,-1.0,4,1,1,1
9617,27,F,African-American,25 - 45,Low,Male,4,0.0,4,1,1,1
9618,25,F,Caucasian,25 - 45,Medium,Male,2,0.0,6,1,0,0
9620,19,F,Caucasian,Less than 25,High,Male,1,-1.0,10,1,1,1
9621,53,F,Caucasian,Greater than 45,Low,Male,0,-1.0,2,0,0,0
9624,39,M,African-American,25 - 45,Low,Male,0,-3.0,3,0,0,0
9625,37,F,Other,25 - 45,Low,Male,2,-1.0,4,1,1,1
9626,27,F,African-American,25 - 45,High,Male,6,0.0,8,1,1,1
9628,21,F,African-American,Less than 25,High,Female,2,-10.0,10,1,1,1
9629,24,F,African-American,Less than 25,High,Female,7,-1.0,9,0,0,0
9630,33,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
9631,24,M,Caucasian,Less than 25,Low,Female,1,-24.0,4,0,0,0
9632,46,F,Caucasian,Greater than 45,Low,Male,1,-4.0,1,0,0,0
9633,32,F,Hispanic,25 - 45,Medium,Male,7,-1.0,7,0,0,0
9634,24,F,Hispanic,Less than 25,Low,Male,2,-25.0,3,0,0,0
9635,38,F,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0,0
9636,30,F,African-American,25 - 45,High,Male,13,0.0,10,1,1,1
9640,26,M,African-American,25 - 45,High,Male,27,-1.0,9,1,1,1
9641,57,F,Caucasian,Greater than 45,Low,Male,2,-28.0,1,0,0,0
9643,43,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
9644,22,M,African-American,Less than 25,Medium,Male,0,0.0,6,0,0,0
9646,28,M,African-American,25 - 45,High,Female,9,-12.0,9,1,1,1
9648,51,F,Caucasian,Greater than 45,Low,Male,3,-1.0,4,0,0,0
9651,41,F,Hispanic,25 - 45,Low,Male,3,-1.0,1,0,0,0
9653,24,F,Caucasian,Less than 25,Medium,Male,1,-1.0,7,0,0,0
9654,48,F,African-American,Greater than 45,Low,Male,3,-1.0,2,1,1,1
9655,26,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,1,1
9656,31,F,African-American,25 - 45,Low,Male,6,0.0,2,1,1,1
9658,27,M,African-American,25 - 45,High,Male,6,-1.0,10,0,0,0
9659,25,M,African-American,25 - 45,Low,Male,0,-1.0,4,0,0,0
9662,56,M,Caucasian,Greater than 45,Low,Male,3,0.0,3,0,0,0
9663,29,M,African-American,25 - 45,Low,Female,1,-1.0,4,0,0,0
9664,30,F,Caucasian,25 - 45,Low,Female,3,-1.0,3,1,1,1
9666,21,F,African-American,Less than 25,High,Male,0,-1.0,8,0,0,0
9667,22,F,Caucasian,Less than 25,Low,Male,1,-2.0,4,1,1,1
9668,28,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
9669,35,F,African-American,25 - 45,Low,Male,2,0.0,1,0,0,0
9670,23,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,0,0
9672,48,F,African-American,Greater than 45,High,Male,4,0.0,8,0,0,0
9674,22,M,Caucasian,Less than 25,High,Male,4,-1.0,8,1,1,1
9676,37,F,African-American,25 - 45,High,Male,2,0.0,9,0,0,0
9677,33,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
9681,23,F,African-American,Less than 25,Medium,Male,5,-1.0,7,1,1,1
9685,22,M,African-American,Less than 25,Medium,Male,0,-1.0,7,1,1,1
9686,24,F,African-American,Less than 25,Low,Male,0,0.0,4,0,0,0
9687,44,M,African-American,25 - 45,Medium,Male,2,-1.0,7,0,0,0
9690,26,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
9691,29,F,African-American,25 - 45,Medium,Male,2,-1.0,6,0,0,0
9693,26,F,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,0,0
9695,30,M,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,0,0
9698,23,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,1,1
9699,42,F,Other,25 - 45,Low,Male,1,-2.0,2,0,0,0
9703,28,F,African-American,25 - 45,Low,Female,0,-1.0,3,1,1,1
9704,20,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0
9706,24,M,Caucasian,Less than 25,Medium,Female,7,-1.0,7,0,0,0
9707,36,F,Other,25 - 45,Medium,Female,6,-21.0,7,1,1,1
9708,37,F,African-American,25 - 45,Low,Male,6,-1.0,2,1,1,1
9709,21,F,African-American,Less than 25,High,Female,1,-1.0,9,0,0,0
9710,27,F,African-American,25 - 45,Medium,Male,8,-1.0,5,1,1,1
9712,26,F,African-American,25 - 45,Low,Male,2,-1.0,4,1,1,1
9713,42,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
9714,23,F,African-American,Less than 25,High,Male,8,-1.0,10,1,1,1
9717,55,M,Caucasian,Greater than 45,Low,Female,0,-3.0,1,0,0,0
9722,24,F,Caucasian,Less than 25,Medium,Male,1,-1.0,6,1,1,1
9723,23,M,African-American,Less than 25,Low,Male,0,0.0,4,0,0,0
9724,64,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,0,0
9725,48,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,0,0
9729,39,F,African-American,25 - 45,Medium,Female,0,0.0,5,1,1,1
9730,30,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0
9731,22,M,African-American,Less than 25,Low,Female,1,-3.0,4,0,0,0
9732,20,F,African-American,Less than 25,Medium,Male,2,0.0,6,1,1,1
9733,21,F,African-American,Less than 25,Low,Male,0,-1.0,4,1,1,1
9734,24,F,Caucasian,Less than 25,Low,Male,0,0.0,4,0,0,0
9738,30,M,African-American,25 - 45,Medium,Male,3,-1.0,7,0,0,0
9739,51,F,African-American,Greater than 45,High,Male,12,21.0,8,1,1,1
9741,21,F,African-American,Less than 25,High,Male,1,-1.0,10,1,1,1
9743,31,F,African-American,25 - 45,High,Male,1,-1.0,10,0,0,0
9745,23,M,African-American,Less than 25,Medium,Male,2,-1.0,7,1,1,1
9746,23,M,Hispanic,Less than 25,Medium,Male,0,-1.0,7,0,0,0
9747,32,F,African-American,25 - 45,Low,Male,4,-1.0,4,1,1,1
9748,28,F,African-American,25 - 45,Medium,Male,11,-1.0,6,1,1,1
9750,24,F,African-American,Less than 25,Low,Male,0,-1.0,2,0,0,0
9752,19,F,African-American,Less than 25,Low,Female,1,-1.0,4,1,1,1
9753,31,M,Other,25 - 45,Low,Male,1,0.0,1,0,0,0
9754,29,F,African-American,25 - 45,Low,Male,3,0.0,4,1,1,1
9755,41,F,African-American,25 - 45,Medium,Male,6,-1.0,6,1,1,1
9756,28,M,African-American,25 - 45,Low,Male,4,-1.0,3,1,1,1
9758,29,F,Caucasian,25 - 45,Low,Male,6,-1.0,4,1,1,1
9759,49,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,5,0,0,0
9767,42,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
9771,38,M,African-American,25 - 45,Low,Male,4,-1.0,2,0,0,0
9773,22,F,African-American,Less than 25,Medium,Male,3,-1.0,6,1,1,1
9774,46,M,Caucasian,Greater than 45,Low,Male,0,-1.0,2,1,1,1
9777,38,F,African-American,25 - 45,Low,Male,0,-1.0,3,1,1,1
9778,36,F,African-American,25 - 45,Medium,Male,0,-1.0,6,0,0,0
9781,22,F,Caucasian,Less than 25,High,Male,6,-1.0,9,1,1,1
9782,29,M,African-American,25 - 45,High,Male,11,-1.0,10,0,0,0
9784,39,M,African-American,25 - 45,Low,Male,2,-1.0,2,0,0,0
9785,47,M,Caucasian,Greater than 45,Low,Male,0,-1.0,2,0,0,0
9786,26,F,African-American,25 - 45,High,Male,7,-1.0,10,1,1,1
9787,21,F,African-American,Less than 25,Medium,Female,0,-4.0,5,1,1,1
9789,63,M,African-American,Greater than 45,Low,Male,2,-1.0,1,0,0,0
9790,27,F,African-American,25 - 45,Low,Male,2,-1.0,2,1,1,1
9791,55,M,Caucasian,Greater than 45,Medium,Male,27,-1.0,5,0,0,0
9796,54,M,Other,Greater than 45,Low,Male,2,-1.0,2,1,1,1
9799,26,F,Caucasian,25 - 45,Medium,Male,0,-1.0,5,1,1,1
9800,37,M,Caucasian,25 - 45,Low,Male,1,-9.0,2,0,0,0
9802,34,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
9804,48,F,Hispanic,Greater than 45,Low,Female,4,-6.0,1,1,1,1
9805,25,F,African-American,25 - 45,Medium,Male,2,-1.0,7,1,1,1
9806,57,F,Other,Greater than 45,Low,Male,0,-1.0,1,1,0,0
9809,21,F,Hispanic,Less than 25,Low,Male,0,-1.0,3,1,1,1
9810,32,F,African-American,25 - 45,High,Male,8,-1.0,9,0,0,0
9811,25,F,African-American,25 - 45,High,Female,5,-1.0,9,1,1,1
9815,33,F,African-American,25 - 45,Low,Female,2,-1.0,3,1,1,1
9817,26,F,African-American,25 - 45,Medium,Male,2,-1.0,5,1,1,1
9820,29,M,African-American,25 - 45,Low,Male,2,-1.0,4,0,0,0
9822,28,M,Caucasian,25 - 45,Low,Male,6,0.0,4,1,1,1
9823,53,F,African-American,Greater than 45,Medium,Male,20,-3.0,5,0,0,0
9824,57,M,Hispanic,Greater than 45,Low,Male,1,-15.0,1,0,0,0
9827,27,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0
9830,48,F,Caucasian,Greater than 45,Low,Male,0,-1.0,2,0,0,0
9831,29,M,Hispanic,25 - 45,Low,Male,0,0.0,2,1,1,1
9832,25,M,Caucasian,25 - 45,Low,Male,1,0.0,4,1,1,1
9833,67,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
9834,29,M,African-American,25 - 45,Medium,Male,2,0.0,5,1,0,0
9835,53,F,African-American,Greater than 45,Low,Female,3,-1.0,2,0,0,0
9838,49,F,African-American,Greater than 45,Low,Male,0,-4.0,1,0,0,0
9840,44,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,1,0,0
9842,55,F,Hispanic,Greater than 45,Low,Female,0,-1.0,1,0,0,0
9843,26,F,African-American,25 - 45,High,Male,10,-1.0,8,1,1,1
9845,46,M,African-American,Greater than 45,Low,Male,0,-1.0,1,1,0,0
9846,30,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,1,1,1
9847,48,F,African-American,Greater than 45,Medium,Female,0,-1.0,6,1,1,1
9851,77,M,African-American,Greater than 45,Low,Male,1,-1.0,1,1,1,1
9852,21,F,African-American,Less than 25,High,Male,2,-1.0,10,1,1,1
9854,54,F,African-American,Greater than 45,Low,Male,4,-1.0,3,1,1,1
9855,54,F,Caucasian,Greater than 45,Low,Male,3,-1.0,2,0,0,0
9856,26,F,African-American,25 - 45,High,Male,15,-1.0,9,0,0,0
9857,23,F,African-American,Less than 25,High,Male,8,0.0,9,1,1,1
9861,39,F,Caucasian,25 - 45,Low,Male,2,0.0,2,0,0,0
9862,35,F,Hispanic,25 - 45,Medium,Male,13,-1.0,7,0,0,0
9864,29,M,African-American,25 - 45,Low,Male,1,-1.0,1,1,1,1
9865,30,M,African-American,25 - 45,Low,Male,9,-1.0,4,1,1,1
9867,41,F,African-American,25 - 45,Low,Male,6,-1.0,3,1,0,0
9868,32,M,African-American,25 - 45,High,Male,1,-1.0,10,0,0,0
9869,48,M,African-American,Greater than 45,Medium,Male,12,-24.0,6,0,0,0
9872,52,M,African-American,Greater than 45,Medium,Male,0,-1.0,6,1,1,1
9875,31,F,African-American,25 - 45,Low,Male,3,0.0,1,1,1,1
9877,22,F,Caucasian,Less than 25,Medium,Male,1,-1.0,5,1,1,1
9880,46,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0
9883,29,F,African-American,25 - 45,Low,Male,7,-1.0,4,1,1,1
9885,22,F,African-American,Less than 25,Medium,Female,0,-2.0,7,0,0,0
9888,39,F,African-American,25 - 45,Low,Male,8,-1.0,4,0,0,0
9889,35,F,African-American,25 - 45,Medium,Male,9,-1.0,6,0,0,0
9890,26,M,African-American,25 - 45,Low,Male,1,0.0,1,0,0,0
9891,27,F,African-American,25 - 45,Low,Male,1,0.0,2,1,0,0
9892,27,F,African-American,25 - 45,High,Male,5,-28.0,10,1,1,1
9894,34,F,Caucasian,25 - 45,High,Female,10,22.0,9,1,1,1
9902,32,M,African-American,25 - 45,Low,Female,0,0.0,1,1,1,1
9904,25,F,African-American,25 - 45,High,Male,5,-1.0,9,1,1,1
9905,22,M,Caucasian,Less than 25,Medium,Male,2,-1.0,5,1,1,1
9907,52,F,African-American,Greater than 45,High,Male,7,-1.0,9,1,1,1
9908,21,F,African-American,Less than 25,High,Male,2,0.0,10,1,1,1
9909,28,F,African-American,25 - 45,High,Male,11,-1.0,9,1,1,1
9912,26,F,Hispanic,25 - 45,Medium,Male,0,-1.0,6,0,0,0
9914,23,M,Caucasian,Less than 25,Low,Male,4,-1.0,4,1,1,1
9917,31,M,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
9918,34,M,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,0,0
9919,32,M,African-American,25 - 45,Low,Male,0,-1.0,4,0,0,0
9920,50,M,Caucasian,Greater than 45,Low,Female,0,-3.0,3,1,1,1
9921,27,M,African-American,25 - 45,Medium,Male,1,-1.0,5,0,0,0
9922,26,F,African-American,25 - 45,Low,Female,4,-1.0,3,0,0,0
9923,27,F,African-American,25 - 45,Medium,Male,4,-1.0,5,1,1,1
9924,29,F,Caucasian,25 - 45,Low,Male,0,0.0,3,1,1,1
9931,58,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
9933,27,F,African-American,25 - 45,High,Male,14,0.0,10,1,1,1
9934,28,F,African-American,25 - 45,Medium,Male,5,0.0,5,1,1,1
9935,24,F,African-American,Less than 25,High,Male,15,-1.0,10,1,1,1
9939,50,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
9940,30,F,African-American,25 - 45,High,Female,15,-4.0,9,1,1,1
9942,46,F,Hispanic,Greater than 45,Low,Male,0,-1.0,1,0,0,0
9944,43,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,1,1
9945,24,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,1,1,1
9948,34,F,African-American,25 - 45,Medium,Male,10,-1.0,7,0,0,0
9951,26,F,Caucasian,25 - 45,Low,Male,2,-1.0,2,0,0,0
9952,31,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0
9953,23,F,African-American,Less than 25,Low,Male,1,-24.0,3,1,1,1
9955,39,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
9956,50,F,African-American,Greater than 45,Low,Male,4,-1.0,1,1,1,1
9959,22,M,African-American,Less than 25,Medium,Female,0,-1.0,6,0,0,0
9960,25,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
9963,21,F,African-American,Less than 25,High,Female,2,-1.0,9,0,0,0
9965,20,F,Caucasian,Less than 25,Low,Male,1,-1.0,4,0,0,0
9966,54,M,African-American,Greater than 45,Medium,Male,12,0.0,5,1,1,1
9968,27,F,African-American,25 - 45,Medium,Female,2,-1.0,6,1,1,1
9969,45,F,Caucasian,Greater than 45,Medium,Male,5,-4.0,5,1,1,1
9970,34,F,African-American,25 - 45,Medium,Male,13,-1.0,7,1,1,1
9971,55,F,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
9972,24,M,African-American,Less than 25,Low,Male,0,-1.0,2,0,0,0
9973,20,F,African-American,Less than 25,High,Male,0,0.0,10,1,1,1
9977,37,M,African-American,25 - 45,Medium,Male,5,0.0,5,1,1,1
9979,34,M,Caucasian,25 - 45,Low,Female,1,-21.0,1,0,0,0
9980,41,F,African-American,25 - 45,Medium,Female,2,-26.0,6,1,1,1
9981,21,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,1,1
9983,22,F,African-American,Less than 25,Low,Male,3,-1.0,3,1,1,1
9984,24,F,African-American,Less than 25,High,Male,0,0.0,8,0,0,0
9985,42,F,Caucasian,25 - 45,Low,Male,8,-1.0,4,0,0,0
9987,23,M,African-American,Less than 25,Low,Female,0,-1.0,4,1,1,1
9991,20,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,0
